ADM0_EN,ADM0_PCODE,date,validOn,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,Total_Overall_PIN,PIN_Boys,PIN_MaleAdults,PIN_MaleElderly,PIN_Girls,PIN_FemaleAdults,PIN_FemaleElderly,PIN_Disability,Total Wellbeing_PIN,cluster-v4_Agriculture,cluster-v4_Education,cluster-v4_ESNFI,cluster-v4_Health,cluster-v4_Food,cluster-v4_Nutrition,cluster-v4_Protection,cluster-v4_WASH
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Sodo Town,ET070613,273,85.85835232,36.46569917,4.195934542,83.60029206,57.72920539,5.150516516,46.41,273,-,-,-,273,-,273,-,273
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Areka Town,ET070614,130,39.70785359,16.81996855,1.935393772,40.8768571,28.1332909,2.526636083,22.1,130,-,-,-,130,-,130,-,130
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Boditi Town,ET070615,48.75,14.8904451,6.307488208,0.725772664,15.32882141,10.54998409,0.947488531,8.2875,48.75,-,-,-,49,-,49,-,49
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Tebela Town,ET070616,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Gesuba Town,ET070617,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Gununo Town,ET070618,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Wolayita,ET0706,Yebeklo Segno,ET070619,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Selamgo,ET070701,359.125,107.688672,48.68335856,6.710697891,110.305955,78.47350311,7.262813409,0,359.125,-,4,-,359,359,359,26,115
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,South Ari (Bako Gazer),ET070702,1548.153396,470.4787357,199.1952117,22.92044548,488.972568,336.3462566,30.24017808,263.1860773,1548.153396,-,484,-,"1,548",-,"1,030",583,"1,548"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Gelila / North Ari,ET070703,867.75,266.3827398,112.8909952,12.98982981,271.6438176,187.061154,16.7814636,147.5175,867.75,-,301,-,868,-,868,-,753
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Hamer,ET070704,5228.8,1629.149545,691.3590329,79.55139524,1615.074773,1114.054793,99.61046137,888.896,5228.8,-,110,-,590,-,"5,229",590,590
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Bena Tsemay,ET070705,15636.06845,4917.668724,2088.633768,240.3291525,4788.083642,3306.365853,294.98731,2658.131636,15636.06845,-,"2,821",-,"15,636","15,636","10,183","15,636","15,636"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Dasenech (Kuraz),ET070706,7849.6,2478.314966,1052.943868,121.1572423,2395.054731,1654.640363,147.4888295,1334.432,7849.6,-,-,-,592,-,"7,850",-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Male,ET070707,20340.33033,6385.093265,2711.429103,311.9912492,6239.590059,4307.728875,384.4977804,3457.856156,20340.33033,-,"2,717",-,"20,340","21,816","13,247","20,340","20,340"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Gnangatom,ET070708,3578.4,1120.022872,475.4948746,54.71293338,1100.683195,759.6364696,67.84965546,608.328,3578.4,-,-,-,127,-,"3,578",0,3
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,South Omo,ET0707,Jinka Town Admin,ET070709,468,145.7510875,61.84964205,7.116744103,144.6148241,99.74806697,8.919635226,79.56,468,-,-,-,468,-,468,-,57
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Sheka,ET0708,Masha,ET070801,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Sheka,ET0708,Anderacha,ET070802,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Sheka,ET0708,Yeki,ET070803,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Sheka,ET0708,Tepi Town,ET070804,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Sheka,ET0708,Masha Town,ET070805,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Sayilem,ET070901,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Gesha (Deka),ET070902,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Gewata,ET070903,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Gimbo,ET070904,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Menjiwo,ET070905,11.92674833,3.60408434,1.525096547,0.175485605,3.785505693,2.602325723,0.234250418,2.027547216,11.92674833,-,-,-,12,-,-,-,12
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Tulo (SNNP),ET070906,10.23021015,3.143628395,1.332370311,0.153309514,3.199648523,2.203608844,0.197644561,1.739135725,10.23021015,-,-,-,10,-,-,-,10
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Cheta,ET070907,20.69509593,6.318190314,2.676220101,0.307939917,6.51005517,4.480277327,0.402413104,3.518166309,20.69509593,-,-,101,21,-,-,-,21
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Decha,ET070908,676,202.2010597,91.74885568,12.56234352,207.3551245,148.5416849,13.59093177,4.205,5,-,266,671,676,671,-,671,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Chena,ET070909,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Bita (Big),ET070910,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Bonga Town,ET070911,7,2.149183354,0.910820195,0.104803747,2.191019944,1.508819294,0.135353466,1.19,7,-,-,-,7,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Goba,ET070912,18.37507609,5.609890775,2.376202949,0.27341837,5.780246658,3.978016679,0.357300658,3.123762935,18.37507609,-,-,-,18,-,-,-,18
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Kefa,ET0709,Shisho Ande,ET070913,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Selamber Town Admin,ET071003,425.75,131.2234807,55.63225455,6.401338899,132.8010284,91.49139651,8.200500992,72.3775,425.75,-,-,-,426,-,426,-,8
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Boreda,ET071004,7794.883944,2449.149914,1040.114477,119.6810253,2389.130157,1649.600409,147.2079619,1325.130271,7794.883944,-,-,-,"7,795",-,98,-,"7,795"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Mirab Abaya,ET071005,2601.034216,803.3782841,340.6587675,39.19798392,809.784304,558.0221338,49.99274239,442.1758167,2601.034216,-,-,-,"2,601",-,195,-,"2,601"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Chencha Zuriya,ET071006,1898.493902,585.1485094,248.0739777,28.54469257,592.1830711,407.9761793,36.56747182,322.7439633,1898.493902,-,-,-,"1,898",-,-,-,"1,898"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Ezo /Kogota/,ET071007,464.75,143.2439522,60.72833894,6.987721088,144.9660081,99.87228779,8.951691922,79.0075,464.75,-,-,-,465,-,465,-,408
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Dita,ET071008,1418.295095,415.203169,175.1342598,20.15186619,462.3231602,316.7836805,28.69895891,241.1101661,1418.295095,-,-,-,"1,418",-,359,-,"1,418"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Daramalo,ET071009,1918.650249,610.266353,259.4436155,29.85294271,581.3395299,401.9804076,35.76740038,326.1705423,1918.650249,-,-,-,"1,919",-,"1,008",-,"1,919"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Chencha,ET071010,3,0.940474632,0.399325256,0.045948458,0.921424034,0.636038494,0.056789127,0.51,3,-,-,-,3,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Kemba,ET071011,2900.59548,907.0841846,385.0641489,44.30749993,892.9116546,616.1805223,55.04746973,493.1012316,2900.59548,-,-,-,"2,901",-,351,-,"2,901"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Kemba Town,ET071012,1287,396.6755599,168.1707848,19.35061224,401.44433,276.5694123,24.78930071,218.79,1287,-,-,-,"1,287",-,"1,287",-,136
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Gerese,ET071013,3742.542962,1153.516181,489.0337116,56.27078295,1167.383568,804.2524534,72.08626487,636.2323035,3742.542962,-,-,-,"3,743",-,210,-,"3,743"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Bonke,ET071014,838.4111852,258.4127633,109.554209,12.6058817,261.5193602,180.1700768,16.14889432,142.5299015,838.4111852,-,-,-,838,-,-,-,838
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Arba Minch Zuria,ET071015,2056.494824,639.5016038,271.3366203,31.2214142,636.3401359,438.8398158,39.25523396,349.6041201,2056.494824,-,-,-,"2,056",-,28,31,"2,056"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Gacho Baba,ET071016,931.8604516,287.2154362,121.7651153,14.01093261,290.6682942,200.251824,17.94884922,158.4162768,931.8604516,-,-,-,932,-,700,-,932
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Kucha Alpha,ET071017,1501.432942,462.7674848,196.1904865,22.57470604,468.3308014,322.649904,28.9195592,255.2436001,1501.432942,-,-,-,"1,501",-,-,-,"1,501"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Garda Marta,ET071018,1968.446267,606.7090328,257.2145715,29.59645722,614.0027917,423.0085683,37.91484572,334.6358654,1968.446267,-,3,-,"1,968",-,39,59,"1,968"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Kucha,ET071019,3574.925726,1101.853663,467.1313634,53.75058393,1115.099971,768.2324065,68.85773801,607.7373734,3574.925726,-,-,-,"3,575",-,-,-,"3,575"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gamo,ET0710,Arba Minch Town,ET071021,508.625,156.7669826,66.46143387,7.647401051,158.6516102,109.3007905,9.796781719,86.46625,508.625,-,-,-,509,-,509,-,509
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Sheka,ET071101,9,2.802775401,1.189356018,0.136853539,2.78117226,1.918303153,0.171539627,1.53,9,-,-,-,9,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Gurafereda,ET071102,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Debub Bench,ET071103,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Shewa Bench,ET071104,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Semen Bench,ET071105,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Gidi Bench,ET071106,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Bench Maji,ET0711,Mizan Aman Town,ET071107,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Alle,ET0712,Alle Special,ET071205,4728,1467.97617,622.76625,71.65875,1465.04481,1010.160956,90.39306373,803.76,4728,-,1,-,515,-,"4,728",11,146
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Konso,ET0713,Karat Town,ET071301,53.65383335,16.30145985,6.901695492,0.79414527,16.94957473,11.65869749,1.048260521,9.121151669,53.65383335,-,-,-,54,-,54,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Konso,ET0713,Segen Zuria,ET071302,247.326564,74.16434176,33.52784629,4.621604878,75.96684399,54.04408463,5.001842494,0,247.326564,-,-,-,247,247,247,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Konso,ET0713,Kena /Karat Zuria,ET071303,17444,5420.573022,2299.765613,264.6230895,5401.252105,3724.560608,333.2255623,2965.48,17444,-,4,-,"2,463",-,"17,444",23,23
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Halaba Special,ET0714,Kulito Town,ET071401,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Halaba Special,ET0714,Halaba SP Woreda,ET071402,19827.2,6182.867923,2624.011587,301.9325313,6119.469091,4221.534499,377.3843682,3370.624,19827.2,-,"7,719",-,"4,399",-,"19,827",-,"19,300"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Halaba Special,ET0714,Atote Ulo,ET071403,1463.436972,456.3547809,193.6771491,22.28550826,451.6753409,311.5896175,27.85457539,248.7842853,1463.436972,-,-,-,"1,463",-,-,-,"1,463"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Halaba Special,ET0714,Wera Djo,ET071404,5229.89487,1630.87825,692.1453729,79.64187565,1614.155302,1113.52998,99.54408951,889.082128,5229.89487,-,-,284,"5,230",-,-,-,"5,230"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Melekoza,ET071501,10168.8,3039.07455,1381.17696,189.0536843,3117.328768,2237.97076,204.1952777,50.844,10168.8,-,751,"1,892","1,892","10,169","10,169","1,892",29
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Denibu Gofa,ET071502,2369.349582,730.2743372,309.6001387,35.62421525,739.0535784,509.160545,45.6367671,402.7894289,2369.349582,-,-,-,"2,369",-,8,-,"2,369"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Zala,ET071503,9351.2,2882.200852,1221.910367,140.5994135,2916.850209,2009.522835,180.1163238,1589.704,9351.2,-,-,-,"2,256",-,"9,351",-,"2,256"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Ouba Debretsehaye,ET071504,3780,1165.061085,493.928179,56.83396603,1179.067263,812.3017705,72.80773634,642.6,3780,-,-,-,"2,313",-,"3,780",3,"2,313"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Geze Gofa,ET071505,2310.692272,712.1951444,301.9354567,34.74227674,720.7570405,496.5554031,44.50695072,392.8176863,2310.692272,-,-,-,"2,311",-,-,-,"2,311"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Ayida,ET071506,894.8791642,275.8171667,116.9328138,13.45490265,279.1329965,192.3047432,17.23654134,152.1294579,894.8791642,-,-,-,895,-,-,-,895
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Sawla Town,ET071507,66.625,20.53497217,8.705810827,1.00173624,20.78184032,14.31735594,1.283284506,11.32625,66.625,-,-,-,67,-,67,-,67
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Gofa,ET0715,Bulike Town Admin,ET071508,0,0,0,0,0,0,0,0,0,-,-,260,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Basketo,ET0716,Basketo SP Woreda,ET071601,1903.470301,634.5499397,189.8956531,47.74732899,633.7935636,341.0300226,56.45379325,10.11371431,16.72743999,-,754,"1,736","1,903","1,899",-,"1,201","1,899"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Tocha,ET071701,1578.393039,501.774987,213.3109344,24.54467454,478.4840309,330.8373912,29.44102137,268.3268167,1578.393039,-,-,-,"1,578",-,127,-,"1,578"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Mareka,ET071702,1126.279646,358.0470395,152.2103543,17.51412143,341.4275226,236.0726452,21.00796336,191.4675399,1126.279646,-,-,-,"1,126",-,252,-,"1,126"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Lome (SNNP),ET071703,746.5931914,237.3437918,100.8978672,11.60983763,226.3269735,156.4888704,13.92585088,126.9208425,746.5931914,-,-,-,747,-,520,-,747
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Gena,ET071704,8590.4,2730.909058,1160.944204,133.5843272,2604.14809,1800.581639,160.232682,1460.368,8590.4,-,-,-,"2,496",-,"8,590",-,"1,223"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Esira,ET071705,1973.798525,616.1843211,261.5346324,30.09354608,608.5774668,419.8826512,37.52590802,335.5457493,1973.798525,-,-,-,"1,974",-,260,-,"1,974"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Kache,ET071706,730.6079608,232.2620481,98.73755327,11.36126058,221.4811098,153.1383031,13.62768591,124.2033533,730.6079608,-,-,-,731,-,-,-,731
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Tercha Zuriya,ET071707,471.3800589,149.8528674,63.70436153,7.330157851,142.897127,98.80311497,8.792430048,80.13461001,471.3800589,-,-,-,471,-,-,-,471
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Mari Mansa,ET071708,1300.069206,413.2951633,175.6970351,20.21662207,394.111187,272.4996207,24.2495781,221.0117651,1300.069206,-,-,-,"1,300",-,-,-,"1,300"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Disa,ET071709,1029.561046,327.2999612,139.13938,16.01010659,312.1076356,215.8000461,19.2039169,175.0253779,1029.561046,-,-,-,"1,030",-,-,-,"1,030"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Zabagazo,ET071710,1024.417831,325.6649206,138.4443034,15.93012743,310.5484888,214.7220079,19.10798293,174.1510313,1024.417831,-,-,-,"1,024",-,-,-,"1,024"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Dawuro,ET0717,Tercha Town,ET071711,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Gachit,ET071801,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Menit Goldiye,ET071802,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Gori Gesha,ET071803,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Menit Shasha,ET071804,0.011251466,0.003504089,0.001486964,0.000171098,0.003476771,0.002398103,0.000214442,0.001912749,0.011251466,-,-,-,0,-,-,-,0
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Bero,ET071805,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Surma,ET071806,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Mirab Omo,ET0718,Maji,ET071807,1.15285729,0.359038897,0.15235857,0.017531176,0.356239859,0.245716423,0.021972364,0.195985739,1.15285729,-,-,-,1,-,-,-,1
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Konta Special,ET0719,Ela (Konta) SP Woreda,ET071901,2064.926663,628.0292998,265.9207312,30.5982336,651.7332881,448.3425296,40.30258099,351.0375328,2064.926663,-,-,-,"2,065",-,-,-,"2,065"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Alicho Woriro,ET072001,76.68455823,21.86545006,9.196660369,1.058215962,25.52819623,17.44755545,1.588480162,13.0363749,76.68455823,-,-,-,77,-,44,-,77
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Silti,ET072002,4014.441249,1224.495506,518.6197942,59.67511273,1263.828934,869.6919165,78.12998558,682.4550123,4014.441249,-,-,-,"4,014",-,809,-,"4,014"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Lanfero,ET072003,9326.4,2807.340855,1187.496805,136.6396087,2970.113848,2040.941783,183.8670996,1585.488,9326.4,-,-,-,"4,708",-,"9,326",-,"4,708"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Mierab Azenet Berbere,ET072004,200.4400486,56.96682832,23.95165727,2.756003269,66.89529947,45.70654995,4.163710345,34.07480827,200.4400486,-,-,-,200,-,-,-,200
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Dalocha,ET072005,1927.083804,597.4308478,253.4162006,29.15939674,597.9539574,412.223475,36.89992698,327.6042468,1927.083804,-,-,-,"1,927",-,660,-,"1,927"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Sankura,ET072006,3958.113396,1232.753731,523.1228597,60.19325907,1223.023956,843.5856618,75.4339285,672.8792773,3958.113396,-,-,-,"3,958",-,754,-,"3,958"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Misrak Azenet Berbere,ET072007,208.9336426,59.12255482,24.84580015,2.858888036,69.96516354,47.78481252,4.356423554,35.51871925,208.9336426,-,-,-,209,-,2,-,209
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Wilbareg,ET072008,563.6195323,168.2217561,71.09748775,8.180849717,180.7939622,124.1236742,11.20180237,95.81532048,563.6195323,-,-,-,564,-,382,-,564
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Tora city administration,ET072009,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Siltie,ET0720,Worabe Town,ET072010,758.875,228.4290607,96.62481109,11.11815739,241.6736518,166.0683324,14.96098658,129.00875,758.875,-,-,"3,196",759,-,759,-,74
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Amaro,ET0721,Amaro,ET072102,28925.11041,8883.58623,3916.843188,511.2827278,9019.142106,5964.519786,629.7363697,1029.794332,12381.45927,-,"9,423","21,602","28,923","29,014","10,511","14,151","28,923"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Burji,ET0722,Burji Special,ET072203,6995.2,2222.098847,851.738072,127.5943463,2218.146826,1418.808061,156.8138472,832.949,6995.2,11,860,"5,288","2,210","2,217","6,995","1,370","2,210"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Derashe,ET0723,Derashe Special,ET072304,24178.8292,7373.77934,3315.973652,437.714583,7524.660834,4995.143373,531.5574159,121.389146,479.125,429,"9,664","22,056","24,179","24,176",476,"13,231","22,064"
Ethiopia,ET,19/08/19,27/08/19,SNNP,ET07,Yem Special,ET0724,Yem SP Woreda,ET072401,0.452495027,0.139957019,0.059353965,0.006829578,0.140698815,0.096970833,0.008684816,0.076924155,0.452495027,-,-,-,0,-,-,-,0
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Nuwer,ET1201,Akobo,ET120101,7000,2494.853107,1069.231031,123.0313286,1878.868931,1320.348567,113.6670356,1190,7000,-,-,447,140,"7,000",140,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Nuwer,ET1201,Lare,ET120102,6180,2085.039019,778.5138164,77.59812003,1935.635243,1244.26035,58.95345199,139.2521302,5587,-,"2,618","2,979","2,981","6,180",265,"2,980","2,980"
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Nuwer,ET1201,Jikawo,ET120103,4200,1398.36747,596.6427772,68.65284625,1216.094996,845.8674797,74.37443123,714,4200,-,-,-,153,"4,200",153,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,4800,1564.290645,666.3504897,76.67378114,1420.39888,985.1630529,87.12315081,816,4800,-,-,-,332,"4,800",332,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Nuwer,ET1201,Makuey,ET120105,4000,1331.778543,568.2312164,65.3836631,1158.18571,805.5880759,70.83279165,680,4000,-,-,-,349,"4,000",349,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Agnewak,ET1202,Gambela National Park,ET120200,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Agnewak,ET1202,Abobo,ET120201,1000,318.6532416,135.4905358,15.59025145,302.4666072,209.194004,18.60535989,170,1000,-,-,-,122,"1,000",122,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Agnewak,ET1202,Gambela Zuria,ET120202,11.375,3.416641231,1.444923749,0.166260503,3.629191119,2.493266295,0.224717103,1.93375,11.375,-,-,398,11,-,11,-,-
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Agnewak,ET1202,Gog,ET120203,5655,1746.329542,632.7438744,64.11762256,1893.920678,1214.904923,102.9833604,44.72881356,3151.125,-,"2,305","2,711","2,655","5,655",151,"2,655","2,655"
Ethiopia,ET,19/08/19,27/08/19,Gambela,ET12,Agnewak,ET1202,Jore,ET120204,4886,1435.581479,592.963783,71.82382793,1609.183676,1079.658311,96.78892289,37.97409326,4513,-,334,386,386,"4,886",13,386,386
